,notification_date,postcode,likely_source_of_infection,lhd_2010_code,lhd_2010_name,lga_code19,lga_name19,locality,name,state,long,lat
876,2020-03-25,2145.0,1,1,1,1,1,1,1,1,1,1
877,2020-03-25,2147.0,1,1,1,1,1,1,1,1,1,1
878,2020-03-25,2148.0,2,2,2,2,2,2,2,2,2,2
879,2020-03-25,2150.0,1,1,1,1,1,1,1,1,1,1
880,2020-03-25,2153.0,1,1,1,1,1,1,1,1,1,1
881,2020-03-25,2155.0,2,2,2,2,2,2,2,2,2,2
882,2020-03-25,2159.0,1,1,1,1,1,1,1,1,1,1
883,2020-03-25,2171.0,1,1,1,1,1,1,1,1,1,1
884,2020-03-25,2190.0,1,1,1,1,1,1,1,1,1,1
885,2020-03-25,2199.0,2,2,2,2,2,2,2,2,2,2
886,2020-03-25,2200.0,2,2,2,2,2,2,2,2,2,2
887,2020-03-25,2203.0,1,1,1,1,1,1,1,1,1,1
888,2020-03-25,2210.0,1,1,1,1,1,1,1,1,1,1
889,2020-03-25,2211.0,2,2,2,2,2,2,2,2,2,2
890,2020-03-25,2212.0,1,1,1,1,1,1,1,1,1,1
891,2020-03-25,2216.0,1,1,1,1,1,1,1,1,1,1
892,2020-03-25,2219.0,1,1,1,1,1,1,1,1,1,1
893,2020-03-25,2220.0,1,1,1,1,1,1,1,1,1,1
894,2020-03-25,2229.0,2,2,2,2,2,2,2,2,2,2
895,2020-03-25,2232.0,2,2,2,2,2,2,2,2,2,2
896,2020-03-25,2233.0,2,2,2,2,2,2,2,2,2,2
897,2020-03-25,2251.0,1,1,1,1,1,1,1,1,1,1
898,2020-03-25,2256.0,1,1,1,1,1,1,1,1,1,1
899,2020-03-25,2259.0,4,4,4,4,4,4,4,4,4,4
900,2020-03-25,2260.0,3,3,3,3,3,3,3,3,3,3
901,2020-03-25,2283.0,1,1,1,1,1,1,1,1,1,1
902,2020-03-25,2284.0,1,1,1,1,1,1,1,1,1,1
903,2020-03-25,2285.0,1,1,1,1,1,1,1,1,1,1
904,2020-03-25,2287.0,1,1,1,1,1,1,1,1,1,1
905,2020-03-25,2300.0,1,1,1,1,1,1,1,1,1,1
906,2020-03-25,2305.0,1,1,1,1,1,1,1,1,1,1
907,2020-03-25,2318.0,1,1,1,1,1,1,1,1,1,1
908,2020-03-25,2320.0,1,1,1,1,1,1,1,1,1,1
909,2020-03-25,2322.0,3,3,3,3,3,3,3,3,3,3
910,2020-03-25,2333.0,1,1,1,1,1,1,1,1,1,1
911,2020-03-25,2337.0,1,1,1,1,1,1,1,1,1,1
912,2020-03-25,2340.0,1,1,1,1,1,1,1,1,1,1
913,2020-03-25,2371.0,2,2,2,2,2,2,2,2,2,2
914,2020-03-25,2428.0,4,4,4,4,4,4,4,4,4,4
915,2020-03-25,2430.0,2,2,2,2,2,2,2,2,2,2
916,2020-03-25,2450.0,3,3,3,3,3,3,3,3,3,3
917,2020-03-25,2479.0,1,1,1,1,1,1,1,1,1,1
918,2020-03-25,2486.0,2,2,2,2,2,2,2,2,2,2
919,2020-03-25,2519.0,1,1,1,1,1,1,1,1,1,1
920,2020-03-25,2529.0,2,2,2,2,2,2,2,2,2,2
921,2020-03-25,2530.0,1,1,1,1,1,1,1,1,1,1
922,2020-03-25,2535.0,2,2,2,2,2,2,2,2,2,2
923,2020-03-25,2539.0,2,2,2,2,2,2,2,2,2,2
924,2020-03-25,2548.0,2,2,2,2,2,2,2,2,2,2
925,2020-03-25,2560.0,4,4,4,4,4,4,4,4,4,4
926,2020-03-25,2566.0,1,1,1,1,1,1,1,1,1,1
927,2020-03-25,2567.0,1,1,1,1,1,1,1,1,1,1
928,2020-03-25,2569.0,1,1,1,1,1,1,1,1,1,1
929,2020-03-25,2576.0,1,1,1,1,1,1,1,1,1,1
930,2020-03-25,2577.0,1,1,1,1,1,1,1,1,1,1
931,2020-03-25,2631.0,1,1,1,1,1,1,1,1,1,1
932,2020-03-25,2644.0,1,1,1,1,1,1,1,1,1,1
933,2020-03-25,2650.0,2,2,2,2,2,2,2,2,2,2
934,2020-03-25,2660.0,1,1,1,1,1,1,1,1,1,1
935,2020-03-25,2745.0,1,1,1,1,1,1,1,1,1,1
936,2020-03-25,2747.0,1,1,1,1,1,1,1,1,1,1
937,2020-03-25,2749.0,1,1,1,1,1,1,1,1,1,1
938,2020-03-25,2750.0,1,1,1,1,1,1,1,1,1,1
939,2020-03-25,2753.0,1,1,1,1,1,1,1,1,1,1
940,2020-03-25,2754.0,1,1,1,1,1,1,1,1,1,1
941,2020-03-25,2757.0,1,1,1,1,1,1,1,1,1,1
942,2020-03-25,2763.0,1,1,1,1,1,1,1,1,1,1
943,2020-03-25,2765.0,3,3,3,3,3,3,3,3,3,3
944,2020-03-25,2766.0,1,1,1,1,1,1,1,1,1,1
945,2020-03-25,2770.0,1,1,1,1,1,1,1,1,1,1
946,2020-03-25,2779.0,1,1,1,1,1,1,1,1,1,1
947,2020-03-25,2780.0,1,1,1,1,1,1,1,1,1,1
948,2020-03-25,2783.0,1,1,1,1,1,1,1,1,1,1
949,2020-03-25,2795.0,1,1,1,1,1,1,1,1,1,1
950,2020-03-25,2800.0,1,1,1,1,1,1,1,1,1,1
951,2020-03-25,2810.0,1,1,1,1,1,1,1,1,1,1
952,2020-03-25,2820.0,2,2,2,2,2,2,2,2,2,2
953,2020-03-25,2821.0,1,1,1,1,1,1,1,1,1,1
954,2020-03-25,2830.0,1,1,1,1,1,1,1,1,1,1
955,2020-03-25,2850.0,1,1,1,1,1,1,1,1,1,1
956,2020-03-26,2000.0,1,1,1,1,1,1,1,1,1,1
957,2020-03-26,2009.0,1,1,1,1,1,1,1,1,1,1
958,2020-03-26,2010.0,2,2,2,2,2,2,2,2,2,2
959,2020-03-26,2015.0,1,1,1,1,1,1,1,1,1,1
960,2020-03-26,2016.0,1,1,1,1,1,1,1,1,1,1
961,2020-03-26,2017.0,1,1,1,1,1,1,1,1,1,1
962,2020-03-26,2021.0,1,1,1,1,1,1,1,1,1,1
963,2020-03-26,2022.0,5,5,5,5,5,5,5,5,5,5
964,2020-03-26,2025.0,1,1,1,1,1,1,1,1,1,1
965,2020-03-26,2026.0,6,6,6,6,6,6,6,6,6,6
966,2020-03-26,2030.0,1,1,1,1,1,1,1,1,1,1
967,2020-03-26,2031.0,1,1,1,1,1,1,1,1,1,1
968,2020-03-26,2033.0,1,1,1,1,1,1,1,1,1,1
969,2020-03-26,2034.0,1,1,1,1,1,1,1,1,1,1
970,2020-03-26,2035.0,3,3,3,3,3,3,3,3,3,3
971,2020-03-26,2040.0,2,2,2,2,2,2,2,2,2,2
972,2020-03-26,2041.0,1,1,1,1,1,1,1,1,1,1
973,2020-03-26,2044.0,1,1,1,1,1,1,1,1,1,1
974,2020-03-26,2050.0,3,3,3,3,3,3,3,3,3,3
975,2020-03-26,2065.0,2,2,2,2,2,2,2,2,2,2
976,2020-03-26,2074.0,1,1,1,1,1,1,1,1,1,1
977,2020-03-26,2075.0,1,1,1,1,1,1,1,1,1,1
978,2020-03-26,2076.0,2,2,2,2,2,2,2,2,2,2
979,2020-03-26,2077.0,2,2,2,2,2,2,2,2,2,2
980,2020-03-26,2087.0,1,1,1,1,1,1,1,1,1,1
981,2020-03-26,2088.0,2,2,2,2,2,2,2,2,2,2
982,2020-03-26,2090.0,1,1,1,1,1,1,1,1,1,1
983,2020-03-26,2093.0,1,1,1,1,1,1,1,1,1,1
984,2020-03-26,2094.0,1,1,1,1,1,1,1,1,1,1
985,2020-03-26,2095.0,1,1,1,1,1,1,1,1,1,1
986,2020-03-26,2096.0,3,3,3,3,3,3,3,3,3,3
987,2020-03-26,2099.0,1,1,1,1,1,1,1,1,1,1
988,2020-03-26,2100.0,2,2,2,2,2,2,2,2,2,2
989,2020-03-26,2101.0,1,1,1,1,1,1,1,1,1,1
990,2020-03-26,2102.0,1,1,1,1,1,1,1,1,1,1
991,2020-03-26,2103.0,1,1,1,1,1,1,1,1,1,1
992,2020-03-26,2110.0,2,2,2,2,2,2,2,2,2,2
993,2020-03-26,2122.0,1,1,1,1,1,1,1,1,1,1
994,2020-03-26,2126.0,1,1,1,1,1,1,1,1,1,1
995,2020-03-26,2137.0,1,1,1,1,1,1,1,1,1,1
996,2020-03-26,2138.0,1,1,1,1,1,1,1,1,1,1
997,2020-03-26,2142.0,2,2,2,2,2,2,2,2,2,2
998,2020-03-26,2145.0,2,2,2,2,2,2,2,2,2,2
999,2020-03-26,2147.0,3,3,3,3,3,3,3,3,3,3
1000,2020-03-26,2148.0,2,2,2,2,2,2,2,2,2,2
1001,2020-03-26,2150.0,1,1,1,1,1,1,1,1,1,1
1002,2020-03-26,2151.0,1,1,1,1,1,1,1,1,1,1
1003,2020-03-26,2155.0,2,2,2,2,2,2,2,2,2,2
1004,2020-03-26,2160.0,1,1,1,1,1,1,1,1,1,1
1005,2020-03-26,2170.0,1,1,1,1,1,1,1,1,1,1
1006,2020-03-26,2171.0,1,1,1,1,1,1,1,1,1,1
1007,2020-03-26,2176.0,4,4,4,4,4,4,4,4,4,4
1008,2020-03-26,2178.0,1,1,1,1,1,1,1,1,1,1
1009,2020-03-26,2191.0,1,1,1,1,1,1,1,1,1,1
1010,2020-03-26,2193.0,1,1,1,1,1,1,1,1,1,1
1011,2020-03-26,2195.0,1,1,1,1,1,1,1,1,1,1
1012,2020-03-26,2199.0,1,1,1,1,1,1,1,1,1,1
1013,2020-03-26,2200.0,2,2,2,2,2,2,2,2,2,2
1014,2020-03-26,2204.0,1,1,1,1,1,1,1,1,1,1
1015,2020-03-26,2206.0,2,2,2,2,2,2,2,2,2,2
1016,2020-03-26,2207.0,1,1,1,1,1,1,1,1,1,1
1017,2020-03-26,2210.0,3,3,3,3,3,3,3,3,3,3
1018,2020-03-26,2218.0,1,1,1,1,1,1,1,1,1,1
1019,2020-03-26,2220.0,2,2,2,2,2,2,2,2,2,2
1020,2020-03-26,2221.0,1,1,1,1,1,1,1,1,1,1
1021,2020-03-26,2225.0,1,1,1,1,1,1,1,1,1,1
1022,2020-03-26,2229.0,1,1,1,1,1,1,1,1,1,1
1023,2020-03-26,2234.0,1,1,1,1,1,1,1,1,1,1
1024,2020-03-26,2250.0,4,4,4,4,4,4,4,4,4,4
1025,2020-03-26,2251.0,2,2,2,2,2,2,2,2,2,2
1026,2020-03-26,2257.0,3,3,3,3,3,3,3,3,3,3
1027,2020-03-26,2259.0,2,2,2,2,2,2,2,2,2,2
1028,2020-03-26,2261.0,2,2,2,2,2,2,2,2,2,2
1029,2020-03-26,2287.0,3,3,3,3,3,3,3,3,3,3
1030,2020-03-26,2290.0,1,1,1,1,1,1,1,1,1,1
1031,2020-03-26,2292.0,1,1,1,1,1,1,1,1,1,1
1032,2020-03-26,2298.0,2,2,2,2,2,2,2,2,2,2
1033,2020-03-26,2305.0,1,1,1,1,1,1,1,1,1,1
1034,2020-03-26,2315.0,2,2,2,2,2,2,2,2,2,2
1035,2020-03-26,2318.0,1,1,1,1,1,1,1,1,1,1
1036,2020-03-26,2323.0,1,1,1,1,1,1,1,1,1,1
1037,2020-03-26,2324.0,1,1,1,1,1,1,1,1,1,1
1038,2020-03-26,2325.0,2,2,2,2,2,2,2,2,2,2
1039,2020-03-26,2340.0,1,1,1,1,1,1,1,1,1,1
1040,2020-03-26,2420.0,1,1,1,1,1,1,1,1,1,1
1041,2020-03-26,2430.0,1,1,1,1,1,1,1,1,1,1
1042,2020-03-26,2431.0,1,1,1,1,1,1,1,1,1,1
1043,2020-03-26,2440.0,1,1,1,1,1,1,1,1,1,1
1044,2020-03-26,2444.0,2,2,2,2,2,2,2,2,2,2
1045,2020-03-26,2445.0,1,1,1,1,1,1,1,1,1,1
1046,2020-03-26,2446.0,1,1,1,1,1,1,1,1,1,1
1047,2020-03-26,2447.0,1,1,1,1,1,1,1,1,1,1
1048,2020-03-26,2448.0,1,1,1,1,1,1,1,1,1,1
1049,2020-03-26,2460.0,2,2,2,2,2,2,2,2,2,2
1050,2020-03-26,2478.0,1,1,1,1,1,1,1,1,1,1
1051,2020-03-26,2483.0,1,1,1,1,1,1,1,1,1,1
1052,2020-03-26,2506.0,1,1,1,1,1,1,1,1,1,1
1053,2020-03-26,2515.0,1,1,1,1,1,1,1,1,1,1
1054,2020-03-26,2519.0,2,2,2,2,2,2,2,2,2,2
1055,2020-03-26,2526.0,1,1,1,1,1,1,1,1,1,1
1056,2020-03-26,2528.0,1,1,1,1,1,1,1,1,1,1
1057,2020-03-26,2533.0,1,1,1,1,1,1,1,1,1,1
1058,2020-03-26,2535.0,1,1,1,1,1,1,1,1,1,1
1059,2020-03-26,2560.0,2,2,2,2,2,2,2,2,2,2
1060,2020-03-26,2564.0,1,1,1,1,1,1,1,1,1,1
1061,2020-03-26,2567.0,2,2,2,2,2,2,2,2,2,2
1062,2020-03-26,2570.0,2,2,2,2,2,2,2,2,2,2
1063,2020-03-26,2571.0,1,1,1,1,1,1,1,1,1,1
1064,2020-03-26,2580.0,2,2,2,2,2,2,2,2,2,2
1065,2020-03-26,2582.0,2,2,2,2,2,2,2,2,2,2
1066,2020-03-26,2619.0,1,1,1,1,1,1,1,1,1,1
1067,2020-03-26,2620.0,1,1,1,1,1,1,1,1,1,1
1068,2020-03-26,2621.0,1,1,1,1,1,1,1,1,1,1
1069,2020-03-26,2627.0,3,3,3,3,3,3,3,3,3,3
1070,2020-03-26,2630.0,1,1,1,1,1,1,1,1,1,1
1071,2020-03-26,2640.0,2,2,2,2,2,2,2,2,2,2
1072,2020-03-26,2646.0,1,1,1,1,1,1,1,1,1,1
1073,2020-03-26,2647.0,1,1,1,1,1,1,1,1,1,1
1074,2020-03-26,2650.0,1,1,1,1,1,1,1,1,1,1
1075,2020-03-26,2680.0,2,2,2,2,2,2,2,2,2,2
1076,2020-03-26,2745.0,4,4,4,4,4,4,4,4,4,4
1077,2020-03-26,2750.0,1,1,1,1,1,1,1,1,1,1
1078,2020-03-26,2756.0,2,2,2,2,2,2,2,2,2,2
1079,2020-03-26,2763.0,1,1,1,1,1,1,1,1,1,1
1080,2020-03-26,2774.0,1,1,1,1,1,1,1,1,1,1
1081,2020-03-26,2780.0,1,1,1,1,1,1,1,1,1,1
1082,2020-03-26,2795.0,1,1,1,1,1,1,1,1,1,1
1083,2020-03-26,2824.0,1,1,1,1,1,1,1,1,1,1
1084,2020-03-27,2010.0,2,2,2,2,2,2,2,2,2,2
1085,2020-03-27,2011.0,4,4,4,4,4,4,4,4,4,4
1086,2020-03-27,2015.0,1,1,1,1,1,1,1,1,1,1
1087,2020-03-27,2018.0,3,3,3,3,3,3,3,3,3,3
1088,2020-03-27,2021.0,1,1,1,1,1,1,1,1,1,1
1089,2020-03-27,2022.0,3,3,3,3,3,3,3,3,3,3
1090,2020-03-27,2023.0,2,2,2,2,2,2,2,2,2,2
1091,2020-03-27,2024.0,1,1,1,1,1,1,1,1,1,1
1092,2020-03-27,2026.0,2,2,2,2,2,2,2,2,2,2
1093,2020-03-27,2029.0,1,1,1,1,1,1,1,1,1,1
1094,2020-03-27,2031.0,1,1,1,1,1,1,1,1,1,1
1095,2020-03-27,2035.0,2,2,2,2,2,2,2,2,2,2
1096,2020-03-27,2037.0,1,1,1,1,1,1,1,1,1,1
1097,2020-03-27,2039.0,2,2,2,2,2,2,2,2,2,2
1098,2020-03-27,2040.0,1,1,1,1,1,1,1,1,1,1
1099,2020-03-27,2044.0,2,2,2,2,2,2,2,2,2,2
1100,2020-03-27,2046.0,1,1,1,1,1,1,1,1,1,1
1101,2020-03-27,2060.0,2,2,2,2,2,2,2,2,2,2
1102,2020-03-27,2061.0,2,2,2,2,2,2,2,2,2,2
1103,2020-03-27,2062.0,1,1,1,1,1,1,1,1,1,1
1104,2020-03-27,2065.0,1,1,1,1,1,1,1,1,1,1
1105,2020-03-27,2066.0,1,1,1,1,1,1,1,1,1,1
1106,2020-03-27,2067.0,1,1,1,1,1,1,1,1,1,1
1107,2020-03-27,2068.0,2,2,2,2,2,2,2,2,2,2
1108,2020-03-27,2070.0,2,2,2,2,2,2,2,2,2,2
1109,2020-03-27,2071.0,1,1,1,1,1,1,1,1,1,1
1110,2020-03-27,2072.0,1,1,1,1,1,1,1,1,1,1
1111,2020-03-27,2074.0,1,1,1,1,1,1,1,1,1,1
1112,2020-03-27,2075.0,1,1,1,1,1,1,1,1,1,1
1113,2020-03-27,2076.0,1,1,1,1,1,1,1,1,1,1
1114,2020-03-27,2077.0,2,2,2,2,2,2,2,2,2,2
1115,2020-03-27,2081.0,1,1,1,1,1,1,1,1,1,1
1116,2020-03-27,2085.0,1,1,1,1,1,1,1,1,1,1
1117,2020-03-27,2088.0,1,1,1,1,1,1,1,1,1,1
1118,2020-03-27,2089.0,2,2,2,2,2,2,2,2,2,2
1119,2020-03-27,2090.0,2,2,2,2,2,2,2,2,2,2
1120,2020-03-27,2093.0,1,1,1,1,1,1,1,1,1,1
1121,2020-03-27,2095.0,1,1,1,1,1,1,1,1,1,1
1122,2020-03-27,2096.0,1,1,1,1,1,1,1,1,1,1
1123,2020-03-27,2099.0,1,1,1,1,1,1,1,1,1,1
1124,2020-03-27,2112.0,2,2,2,2,2,2,2,2,2,2
1125,2020-03-27,2113.0,2,2,2,2,2,2,2,2,2,2
1126,2020-03-27,2116.0,1,1,1,1,1,1,1,1,1,1
1127,2020-03-27,2119.0,1,1,1,1,1,1,1,1,1,1
1128,2020-03-27,2120.0,2,2,2,2,2,2,2,2,2,2
1129,2020-03-27,2122.0,2,2,2,2,2,2,2,2,2,2
1130,2020-03-27,2127.0,1,1,1,1,1,1,1,1,1,1
1131,2020-03-27,2131.0,1,1,1,1,1,1,1,1,1,1
1132,2020-03-27,2137.0,1,1,1,1,1,1,1,1,1,1
1133,2020-03-27,2145.0,1,1,1,1,1,1,1,1,1,1
1134,2020-03-27,2148.0,5,5,5,5,5,5,5,5,5,5
1135,2020-03-27,2153.0,1,1,1,1,1,1,1,1,1,1
1136,2020-03-27,2155.0,3,3,3,3,3,3,3,3,3,3
1137,2020-03-27,2160.0,1,1,1,1,1,1,1,1,1,1
1138,2020-03-27,2161.0,1,1,1,1,1,1,1,1,1,1
1139,2020-03-27,2163.0,1,1,1,1,1,1,1,1,1,1
1140,2020-03-27,2168.0,1,1,1,1,1,1,1,1,1,1
1141,2020-03-27,2170.0,1,1,1,1,1,1,1,1,1,1
1142,2020-03-27,2171.0,2,2,2,2,2,2,2,2,2,2
1143,2020-03-27,2192.0,1,1,1,1,1,1,1,1,1,1
1144,2020-03-27,2200.0,1,1,1,1,1,1,1,1,1,1
1145,2020-03-27,2204.0,2,2,2,2,2,2,2,2,2,2
1146,2020-03-27,2209.0,6,6,6,6,6,6,6,6,6,6
1147,2020-03-27,2213.0,1,1,1,1,1,1,1,1,1,1
1148,2020-03-27,2216.0,2,2,2,2,2,2,2,2,2,2
1149,2020-03-27,2217.0,1,1,1,1,1,1,1,1,1,1
1150,2020-03-27,2225.0,1,1,1,1,1,1,1,1,1,1
1151,2020-03-27,2229.0,1,1,1,1,1,1,1,1,1,1
1152,2020-03-27,2230.0,1,1,1,1,1,1,1,1,1,1
1153,2020-03-27,2232.0,1,1,1,1,1,1,1,1,1,1
1154,2020-03-27,2234.0,1,1,1,1,1,1,1,1,1,1
1155,2020-03-27,2250.0,5,5,5,5,5,5,5,5,5,5
1156,2020-03-27,2251.0,1,1,1,1,1,1,1,1,1,1
1157,2020-03-27,2257.0,1,1,1,1,1,1,1,1,1,1
1158,2020-03-27,2259.0,3,3,3,3,3,3,3,3,3,3
1159,2020-03-27,2260.0,1,1,1,1,1,1,1,1,1,1
1160,2020-03-27,2262.0,4,4,4,4,4,4,4,4,4,4
1161,2020-03-27,2280.0,1,1,1,1,1,1,1,1,1,1
1162,2020-03-27,2292.0,1,1,1,1,1,1,1,1,1,1
1163,2020-03-27,2300.0,1,1,1,1,1,1,1,1,1,1
1164,2020-03-27,2316.0,1,1,1,1,1,1,1,1,1,1
1165,2020-03-27,2317.0,1,1,1,1,1,1,1,1,1,1
1166,2020-03-27,2320.0,1,1,1,1,1,1,1,1,1,1
1167,2020-03-27,2325.0,1,1,1,1,1,1,1,1,1,1
1168,2020-03-27,2330.0,1,1,1,1,1,1,1,1,1,1
1169,2020-03-27,2340.0,1,1,1,1,1,1,1,1,1,1
1170,2020-03-27,2372.0,1,1,1,1,1,1,1,1,1,1
1171,2020-03-27,2427.0,1,1,1,1,1,1,1,1,1,1
1172,2020-03-27,2428.0,4,4,4,4,4,4,4,4,4,4
1173,2020-03-27,2430.0,1,1,1,1,1,1,1,1,1,1
1174,2020-03-27,2443.0,1,1,1,1,1,1,1,1,1,1
1175,2020-03-27,2444.0,3,3,3,3,3,3,3,3,3,3
1176,2020-03-27,2450.0,2,2,2,2,2,2,2,2,2,2
1177,2020-03-27,2454.0,1,1,1,1,1,1,1,1,1,1
1178,2020-03-27,2464.0,1,1,1,1,1,1,1,1,1,1
1179,2020-03-27,2480.0,1,1,1,1,1,1,1,1,1,1
1180,2020-03-27,2483.0,1,1,1,1,1,1,1,1,1,1
1181,2020-03-27,2515.0,2,2,2,2,2,2,2,2,2,2
1182,2020-03-27,2517.0,1,1,1,1,1,1,1,1,1,1
1183,2020-03-27,2528.0,1,1,1,1,1,1,1,1,1,1
1184,2020-03-27,2530.0,1,1,1,1,1,1,1,1,1,1
1185,2020-03-27,2536.0,1,1,1,1,1,1,1,1,1,1
1186,2020-03-27,2540.0,2,2,2,2,2,2,2,2,2,2
1187,2020-03-27,2541.0,1,1,1,1,1,1,1,1,1,1
1188,2020-03-27,2546.0,1,1,1,1,1,1,1,1,1,1
1189,2020-03-27,2560.0,1,1,1,1,1,1,1,1,1,1
1190,2020-03-27,2566.0,1,1,1,1,1,1,1,1,1,1
1191,2020-03-27,2567.0,2,2,2,2,2,2,2,2,2,2
1192,2020-03-27,2570.0,1,1,1,1,1,1,1,1,1,1
1193,2020-03-27,2576.0,1,1,1,1,1,1,1,1,1,1
1194,2020-03-27,2581.0,2,2,2,2,2,2,2,2,2,2
1195,2020-03-27,2643.0,1,1,1,1,1,1,1,1,1,1
1196,2020-03-27,2646.0,1,1,1,1,1,1,1,1,1,1
1197,2020-03-27,2716.0,2,2,2,2,2,2,2,2,2,2
1198,2020-03-27,2745.0,1,1,1,1,1,1,1,1,1,1
1199,2020-03-27,2749.0,3,3,3,3,3,3,3,3,3,3
1200,2020-03-27,2750.0,3,3,3,3,3,3,3,3,3,3
1201,2020-03-27,2758.0,1,1,1,1,1,1,1,1,1,1
1202,2020-03-27,2760.0,1,1,1,1,1,1,1,1,1,1
1203,2020-03-27,2761.0,1,1,1,1,1,1,1,1,1,1
1204,2020-03-27,2763.0,2,2,2,2,2,2,2,2,2,2
1205,2020-03-27,2777.0,1,1,1,1,1,1,1,1,1,1
1206,2020-03-27,2800.0,1,1,1,1,1,1,1,1,1,1
1207,2020-03-27,2843.0,1,1,1,1,1,1,1,1,1,1
1208,2020-03-27,2866.0,1,1,1,1,1,1,1,1,1,1
1209,2020-03-28,2007.0,1,1,1,1,1,1,1,1,1,1
1210,2020-03-28,2009.0,1,1,1,1,1,1,1,1,1,1
1211,2020-03-28,2011.0,1,1,1,1,1,1,1,1,1,1
1212,2020-03-28,2017.0,1,1,1,1,1,1,1,1,1,1
1213,2020-03-28,2020.0,3,3,3,3,3,3,3,3,3,3
1214,2020-03-28,2022.0,1,1,1,1,1,1,1,1,1,1
1215,2020-03-28,2023.0,2,2,2,2,2,2,2,2,2,2
1216,2020-03-28,2034.0,1,1,1,1,1,1,1,1,1,1
1217,2020-03-28,2038.0,1,1,1,1,1,1,1,1,1,1
1218,2020-03-28,2039.0,1,1,1,1,1,1,1,1,1,1
1219,2020-03-28,2044.0,1,1,1,1,1,1,1,1,1,1
1220,2020-03-28,2046.0,2,2,2,2,2,2,2,2,2,2
1221,2020-03-28,2060.0,1,1,1,1,1,1,1,1,1,1
1222,2020-03-28,2068.0,1,1,1,1,1,1,1,1,1,1
1223,2020-03-28,2074.0,1,1,1,1,1,1,1,1,1,1
1224,2020-03-28,2076.0,1,1,1,1,1,1,1,1,1,1
1225,2020-03-28,2077.0,1,1,1,1,1,1,1,1,1,1
1226,2020-03-28,2092.0,2,2,2,2,2,2,2,2,2,2
1227,2020-03-28,2093.0,2,2,2,2,2,2,2,2,2,2
1228,2020-03-28,2097.0,3,3,3,3,3,3,3,3,3,3
1229,2020-03-28,2099.0,1,1,1,1,1,1,1,1,1,1
1230,2020-03-28,2100.0,1,1,1,1,1,1,1,1,1,1
1231,2020-03-28,2101.0,1,1,1,1,1,1,1,1,1,1
1232,2020-03-28,2112.0,3,3,3,3,3,3,3,3,3,3
1233,2020-03-28,2113.0,1,1,1,1,1,1,1,1,1,1
1234,2020-03-28,2122.0,2,2,2,2,2,2,2,2,2,2
1235,2020-03-28,2125.0,1,1,1,1,1,1,1,1,1,1
1236,2020-03-28,2138.0,1,1,1,1,1,1,1,1,1,1
1237,2020-03-28,2145.0,4,4,4,4,4,4,4,4,4,4
1238,2020-03-28,2148.0,2,2,2,2,2,2,2,2,2,2
1239,2020-03-28,2153.0,1,1,1,1,1,1,1,1,1,1
1240,2020-03-28,2155.0,2,2,2,2,2,2,2,2,2,2
1241,2020-03-28,2160.0,1,1,1,1,1,1,1,1,1,1
1242,2020-03-28,2162.0,1,1,1,1,1,1,1,1,1,1
1243,2020-03-28,2198.0,2,2,2,2,2,2,2,2,2,2
1244,2020-03-28,2200.0,1,1,1,1,1,1,1,1,1,1
1245,2020-03-28,2207.0,1,1,1,1,1,1,1,1,1,1
1246,2020-03-28,2210.0,1,1,1,1,1,1,1,1,1,1
1247,2020-03-28,2212.0,1,1,1,1,1,1,1,1,1,1
1248,2020-03-28,2213.0,1,1,1,1,1,1,1,1,1,1
1249,2020-03-28,2217.0,1,1,1,1,1,1,1,1,1,1
1250,2020-03-28,2228.0,1,1,1,1,1,1,1,1,1,1
1251,2020-03-28,2229.0,1,1,1,1,1,1,1,1,1,1
1252,2020-03-28,2232.0,1,1,1,1,1,1,1,1,1,1
1253,2020-03-28,2233.0,1,1,1,1,1,1,1,1,1,1
1254,2020-03-28,2251.0,5,5,5,5,5,5,5,5,5,5
1255,2020-03-28,2257.0,1,1,1,1,1,1,1,1,1,1
1256,2020-03-28,2259.0,1,1,1,1,1,1,1,1,1,1
1257,2020-03-28,2281.0,1,1,1,1,1,1,1,1,1,1
1258,2020-03-28,2291.0,1,1,1,1,1,1,1,1,1,1
1259,2020-03-28,2315.0,1,1,1,1,1,1,1,1,1,1
1260,2020-03-28,2316.0,3,3,3,3,3,3,3,3,3,3
1261,2020-03-28,2325.0,2,2,2,2,2,2,2,2,2,2
1262,2020-03-28,2330.0,1,1,1,1,1,1,1,1,1,1
1263,2020-03-28,2350.0,1,1,1,1,1,1,1,1,1,1
1264,2020-03-28,2439.0,1,1,1,1,1,1,1,1,1,1
1265,2020-03-28,2444.0,3,3,3,3,3,3,3,3,3,3
1266,2020-03-28,2445.0,1,1,1,1,1,1,1,1,1,1
1267,2020-03-28,2446.0,1,1,1,1,1,1,1,1,1,1
1268,2020-03-28,2464.0,1,1,1,1,1,1,1,1,1,1
1269,2020-03-28,2477.0,1,1,1,1,1,1,1,1,1,1
1270,2020-03-28,2482.0,1,1,1,1,1,1,1,1,1,1
1271,2020-03-28,2483.0,1,1,1,1,1,1,1,1,1,1
1272,2020-03-28,2518.0,1,1,1,1,1,1,1,1,1,1
1273,2020-03-28,2536.0,2,2,2,2,2,2,2,2,2,2
1274,2020-03-28,2539.0,1,1,1,1,1,1,1,1,1,1
1275,2020-03-28,2560.0,1,1,1,1,1,1,1,1,1,1
1276,2020-03-28,2565.0,1,1,1,1,1,1,1,1,1,1
